fertility,unk_rate,avg_token_len,chars_per_token,whole_word_rate,type_coverage,n_tokens,n_words,algo,train_size,vocab_size,actual_vocab,train_secs
1.3097820543334127,0.04932246508488656,3.827987429550944,3.826592596438399,78.16123219203699,56.73838209982788,38522,29411,BPE,100000,30000,30000,4.3
1.3304545918193873,0.023000255558395095,3.7672094271618826,3.7671351903910044,77.28400938424399,54.69879518072289,39130,29411,WordPiece,100000,30000,30000,3.8
1.304579919077896,0.0026062706872735804,3.841925562969141,3.841851494696239,78.40943864540478,57.21170395869191,38369,29411,BPE,300000,30000,30000,10.7
1.3250824521437556,0.012829723904341579,3.7822003233505272,3.782407882582367,77.61041787086464,55.37005163511188,38972,29411,WordPiece,300000,30000,30000,10.6
1.30257386692054,0.0026102845210127902,3.8478425435276304,3.8477682067345342,78.51484138587604,57.392426850258175,38310,29411,BPE,500000,30000,30000,16.1
1.324266430927204,0.012837629660059566,3.784531237963177,3.784738625860121,77.54241610281868,55.18072289156626,38948,29411,WordPiece,500000,30000,30000,16.7
1.302641868688586,0.0,3.8475673418250156,3.8475673418250156,78.52164156268063,57.38382099827883,38312,29411,BPE,998000,30000,30000,32.1
1.3239604229709971,0.010272477464752561,3.7856427378964943,3.785613395310614,77.51861548400258,55.137693631669535,38939,29411,WordPiece,998000,30000,30000,32.1
